<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,5,20180918,121500,157.1400000,157.5700000,157.1000000,157.5700000,623440
GAZP,5,20180918,122000,157.5500000,157.5700000,156.7500000,156.8100000,654320
GAZP,5,20180918,122500,156.8100000,156.9900000,156.7000000,156.7000000,257780
GAZP,5,20180918,123000,156.7600000,156.9300000,156.7000000,156.7100000,151960
GAZP,5,20180918,123500,156.7600000,157.0500000,156.7200000,156.8700000,180860
GAZP,5,20180918,124000,156.7900000,156.8300000,156.5200000,156.5500000,327730
GAZP,5,20180918,124500,156.5500000,156.7300000,156.5100000,156.6000000,218490
GAZP,5,20180918,125000,156.6000000,157.0400000,156.6000000,157.0000000,141000
GAZP,5,20180918,125500,157.0000000,157.1800000,156.9800000,157.0300000,124570
GAZP,5,20180918,130000,157.0300000,157.3200000,156.9700000,157.0100000,211680
GAZP,5,20180918,130500,157.1200000,157.1800000,156.9600000,157.0500000,209000
GAZP,5,20180918,131000,157.1400000,157.1400000,156.9600000,156.9800000,208590
GAZP,5,20180918,131500,157.0000000,157.1300000,156.9800000,157.0100000,122610
GAZP,5,20180918,132000,157.0100000,157.1300000,156.9800000,157.0100000,112680
GAZP,5,20180918,132500,157.0000000,157.0900000,156.9500000,157.0600000,116530
GAZP,5,20180918,133000,157.0600000,157.2600000,157.0200000,157.1500000,99010
GAZP,5,20180918,133500,157.1800000,157.6200000,157.1000000,157.5200000,688510
GAZP,5,20180918,134000,157.5800000,157.7000000,157.4200000,157.6200000,483430
GAZP,5,20180918,134500,157.6100000,157.7700000,157.4600000,157.5600000,304670
GAZP,5,20180918,135000,157.5600000,157.7300000,157.4400000,157.6300000,300830
GAZP,5,20180918,135500,157.5900000,157.8700000,157.5000000,157.8500000,317810
GAZP,5,20180918,140000,157.8000000,157.8600000,157.5600000,157.6100000,307030
GAZP,5,20180918,140500,157.6500000,157.7400000,157.6000000,157.6500000,39260
GAZP,5,20180918,141000,157.6100000,157.8700000,157.6100000,157.7700000,394860
GAZP,5,20180918,141500,157.7700000,157.7900000,157.6200000,157.6400000,154070
GAZP,5,20180918,142000,157.6100000,157.7100000,157.5000000,157.5000000,96830
GAZP,5,20180918,142500,157.5100000,157.6300000,157.5000000,157.5600000,113150
GAZP,5,20180918,143000,157.6200000,157.6300000,157.2500000,157.6000000,465080
GAZP,5,20180918,143500,157.6000000,157.6300000,157.4300000,157.5000000,141370
GAZP,5,20180918,144000,157.5000000,157.6000000,157.4500000,157.5400000,103800
GAZP,5,20180918,144500,157.5000000,157.5700000,157.3400000,157.4000000,149170
GAZP,5,20180918,145000,157.4300000,157.4300000,157.0000000,157.0200000,296700
GAZP,5,20180918,145500,157.0900000,157.3100000,157.0300000,157.2800000,59490
GAZP,5,20180918,150000,157.2100000,157.4400000,157.2000000,157.3500000,138740
GAZP,5,20180918,150500,157.3500000,157.4500000,157.3000000,157.3700000,55210
GAZP,5,20180918,151000,157.3100000,157.3700000,157.1300000,157.2200000,94510
GAZP,5,20180918,151500,157.2700000,157.3400000,157.0700000,157.3400000,85040
GAZP,5,20180918,152000,157.2600000,157.3400000,157.1800000,157.2700000,54950
GAZP,5,20180918,152500,157.3200000,157.3500000,157.2200000,157.2800000,135600
GAZP,5,20180918,153000,157.3400000,157.3500000,157.2500000,157.3400000,45210
GAZP,5,20180918,153500,157.2700000,157.3500000,157.2700000,157.3500000,38360
GAZP,5,20180918,154000,157.3500000,157.3800000,157.2800000,157.3100000,67060
GAZP,5,20180918,154500,157.3200000,157.4700000,157.3000000,157.3900000,113480
GAZP,5,20180918,155000,157.3900000,157.6000000,157.3100000,157.5100000,161520
GAZP,5,20180918,155500,157.5100000,157.6500000,157.5000000,157.5000000,124740
GAZP,5,20180918,160000,157.5000000,157.5300000,157.2100000,157.2100000,146120
GAZP,5,20180918,160500,157.2100000,157.2700000,156.7700000,156.8000000,320200
GAZP,5,20180918,161000,156.8600000,156.9800000,156.8000000,156.8700000,101540
GAZP,5,20180918,161500,156.8700000,156.8900000,156.7100000,156.7500000,69240
GAZP,5,20180918,162000,156.7500000,156.8000000,156.5800000,156.6800000,131960
GAZP,5,20180918,162500,156.6600000,156.7800000,156.5500000,156.7700000,214350
GAZP,5,20180918,163000,156.7700000,156.8000000,156.6700000,156.8000000,100310
GAZP,5,20180918,163500,156.7900000,156.8000000,156.6200000,156.6300000,117960
GAZP,5,20180918,164000,156.6300000,156.7500000,156.3500000,156.6000000,458330
GAZP,5,20180918,164500,156.6300000,156.6600000,156.4100000,156.5700000,243180
GAZP,5,20180918,165000,156.5700000,156.7800000,156.4500000,156.6700000,212070
GAZP,5,20180918,165500,156.6500000,156.7100000,156.4600000,156.5500000,143530
GAZP,5,20180918,170000,156.5600000,156.9900000,156.5600000,156.8500000,445610
GAZP,5,20180918,170500,156.9200000,157.2700000,156.7600000,156.9800000,429150
GAZP,5,20180918,171000,156.9900000,157.0800000,156.9300000,157.0400000,82900
GAZP,5,20180918,171500,156.9700000,157.2400000,156.8000000,157.2200000,204790
GAZP,5,20180918,172000,157.1500000,157.2300000,156.7800000,157.0800000,158200
GAZP,5,20180918,172500,157.0700000,157.1600000,156.9000000,157.0000000,180580
GAZP,5,20180918,173000,156.9300000,157.0600000,156.9100000,157.0000000,65380
GAZP,5,20180918,173500,157.0100000,157.1600000,156.8400000,156.9800000,149220
GAZP,5,20180918,174000,157.0300000,157.0600000,156.7800000,156.8900000,57230
GAZP,5,20180918,174500,156.8500000,157.1500000,156.7700000,157.1100000,247180
GAZP,5,20180918,175000,157.0500000,157.2600000,157.0400000,157.2200000,198540
GAZP,5,20180918,175500,157.2200000,157.2600000,156.9300000,157.0000000,184330
GAZP,5,20180918,180000,157.0000000,157.3300000,156.9200000,157.3300000,166730
GAZP,5,20180918,180500,157.2600000,157.4000000,157.1600000,157.2500000,124930
GAZP,5,20180918,181000,157.2500000,157.2500000,157.0300000,157.1500000,97960
GAZP,5,20180918,181500,157.0600000,157.1700000,156.8800000,157.1100000,200480
GAZP,5,20180918,182000,157.1100000,157.2500000,157.0000000,157.1800000,209000
GAZP,5,20180918,182500,157.1800000,157.2500000,156.9000000,157.0100000,183780
GAZP,5,20180918,183000,157.0200000,157.0900000,157.0000000,157.0900000,316470
GAZP,5,20180918,183500,157.0900000,157.0900000,156.6700000,156.7700000,208920
GAZP,5,20180918,184000,156.7700000,157.0800000,156.7100000,156.7800000,464160
GAZP,5,20180918,185000,157.0800000,157.0800000,157.0800000,157.0800000,486910
GAZP,5,20180919,100500,157.5200000,157.8700000,157.1100000,157.3000000,1134580
GAZP,5,20180919,101000,157.3000000,157.8400000,157.1100000,157.8300000,350300
GAZP,5,20180919,101500,157.8300000,158.1000000,157.6100000,158.1000000,832200
GAZP,5,20180919,102000,158.1200000,158.4000000,158.0200000,158.2400000,634570
GAZP,5,20180919,102500,158.2900000,158.5500000,158.2400000,158.4700000,563710
GAZP,5,20180919,103000,158.5200000,158.5300000,158.2500000,158.3300000,364160
GAZP,5,20180919,103500,158.3700000,158.4000000,158.2500000,158.3000000,151960
GAZP,5,20180919,104000,158.3100000,158.4600000,158.2800000,158.4300000,207330
GAZP,5,20180919,104500,158.3900000,158.4400000,158.0500000,158.1000000,465450
GAZP,5,20180919,105000,158.0900000,158.4000000,157.9700000,158.3500000,558370
GAZP,5,20180919,105500,158.3500000,158.3500000,158.2300000,158.3200000,166370
GAZP,5,20180919,110000,158.3400000,158.3500000,158.2900000,158.3400000,816200
GAZP,5,20180919,110500,158.3400000,158.6800000,158.3300000,158.6700000,465530
GAZP,5,20180919,111000,158.6700000,159.0000000,158.4400000,158.8700000,1342240
GAZP,5,20180919,111500,158.8700000,159.0000000,158.7400000,159.0000000,499550
GAZP,5,20180919,112000,159.0000000,159.0000000,158.8800000,158.9600000,341930
GAZP,5,20180919,112500,158.9400000,158.9900000,158.7700000,158.9900000,417300
GAZP,5,20180919,113000,158.9800000,159.1800000,158.9100000,159.0800000,1026240
GAZP,5,20180919,113500,159.0800000,159.2100000,158.9000000,159.2000000,854390
GAZP,5,20180919,114000,159.1700000,159.3200000,159.1500000,159.3100000,892500
GAZP,5,20180919,114500,159.3100000,159.3200000,159.1400000,159.1700000,986750
GAZP,5,20180919,115000,159.1900000,159.5000000,159.1700000,159.5000000,1028550
GAZP,5,20180919,115500,159.4900000,159.7000000,159.3500000,159.6900000,1109770
GAZP,5,20180919,120000,159.6500000,159.7900000,159.5300000,159.5500000,441300
GAZP,5,20180919,120500,159.5900000,159.6000000,159.3000000,159.4200000,637270
GAZP,5,20180919,121000,159.4700000,159.6500000,159.3900000,159.6300000,600590
GAZP,5,20180919,121500,159.6300000,159.6300000,159.4300000,159.5400000,1185500
GAZP,5,20180919,122000,159.5500000,159.6900000,159.3500000,159.4800000,279440
GAZP,5,20180919,122500,159.4800000,159.5000000,159.3500000,159.4500000,311630
GAZP,5,20180919,123000,159.4700000,159.4700000,159.4000000,159.4000000,280140
GAZP,5,20180919,123500,159.4500000,159.5000000,159.3100000,159.4900000,751390
GAZP,5,20180919,124000,159.4900000,159.5000000,159.4500000,159.5000000,219390
GAZP,5,20180919,124500,159.5000000,159.6400000,159.4500000,159.5600000,986240
GAZP,5,20180919,125000,159.5900000,159.7500000,159.4900000,159.5500000,1311970
GAZP,5,20180919,125500,159.5700000,159.5900000,159.4000000,159.4900000,1242380
GAZP,5,20180919,130000,159.4900000,159.6500000,159.3600000,159.3800000,1009920
GAZP,5,20180919,130500,159.3700000,159.4700000,159.0300000,159.4600000,480040
GAZP,5,20180919,131000,159.4500000,159.5000000,159.3800000,159.4800000,461190
GAZP,5,20180919,131500,159.4700000,159.4700000,159.1600000,159.2600000,88540
GAZP,5,20180919,132000,159.2400000,159.2400000,158.8800000,159.0000000,577200
GAZP,5,20180919,132500,159.0000000,159.0000000,158.8000000,158.9800000,331300
GAZP,5,20180919,133000,158.9100000,158.9500000,158.7000000,158.8400000,499790
GAZP,5,20180919,133500,158.8200000,158.9700000,158.7600000,158.8000000,357040
GAZP,5,20180919,134000,158.8000000,158.8000000,158.6000000,158.7900000,486870
GAZP,5,20180919,134500,158.7900000,158.8800000,158.6200000,158.7300000,273470
GAZP,5,20180919,135000,158.7300000,158.8200000,158.2100000,158.3100000,1167340
GAZP,5,20180919,135500,158.3200000,158.4500000,158.1100000,158.2300000,475630
GAZP,5,20180919,140000,158.1700000,158.5400000,158.0500000,158.4800000,674540
GAZP,5,20180919,140500,158.4100000,158.5300000,158.2500000,158.4900000,70030
GAZP,5,20180919,141000,158.4900000,158.4900000,158.2000000,158.2000000,215820
GAZP,5,20180919,141500,158.2200000,158.4200000,158.0800000,158.2800000,192320
GAZP,5,20180919,142000,158.2800000,158.2800000,157.9400000,158.0100000,304090
GAZP,5,20180919,142500,157.9500000,158.0900000,157.8300000,158.0900000,207780
GAZP,5,20180919,143000,158.0100000,158.0900000,158.0000000,158.0800000,77950
GAZP,5,20180919,143500,158.0800000,158.1800000,157.9200000,158.0100000,176000
GAZP,5,20180919,144000,158.0100000,158.0100000,157.8200000,157.9700000,213280
GAZP,5,20180919,144500,157.9000000,157.9900000,157.7500000,157.7900000,439300
GAZP,5,20180919,145000,157.8500000,157.9500000,157.7500000,157.8900000,210040
GAZP,5,20180919,145500,157.8900000,157.9400000,157.7500000,157.7700000,173900
GAZP,5,20180919,150000,157.7800000,158.0300000,157.7700000,157.9200000,197300
GAZP,5,20180919,150500,157.9200000,157.9800000,157.7500000,157.9500000,166930
GAZP,5,20180919,151000,157.9500000,158.0700000,157.8600000,157.9800000,103630
GAZP,5,20180919,151500,157.9800000,157.9800000,157.7500000,157.8000000,201700
GAZP,5,20180919,152000,157.7700000,157.8800000,157.7600000,157.8400000,57360
GAZP,5,20180919,152500,157.8400000,157.9000000,157.7500000,157.8600000,75020
GAZP,5,20180919,153000,157.8500000,157.8700000,157.7500000,157.8300000,44410
GAZP,5,20180919,153500,157.8300000,157.8700000,157.7500000,157.7700000,62200
GAZP,5,20180919,154000,157.7700000,157.8500000,157.3700000,157.4900000,395100
GAZP,5,20180919,154500,157.4900000,157.6600000,157.4000000,157.5900000,234560
GAZP,5,20180919,155000,157.5900000,157.5900000,157.4400000,157.5000000,148520
GAZP,5,20180919,155500,157.5000000,157.5000000,157.2500000,157.2900000,247480
GAZP,5,20180919,160000,157.2600000,157.3900000,157.2300000,157.3700000,158620
GAZP,5,20180919,160500,157.3700000,157.6000000,157.3500000,157.5300000,305710
GAZP,5,20180919,161000,157.5400000,157.6300000,157.4200000,157.6300000,119720
GAZP,5,20180919,161500,157.6200000,157.6800000,157.5000000,157.6200000,118810
GAZP,5,20180919,162000,157.6300000,157.6600000,157.5000000,157.6100000,142010
GAZP,5,20180919,162500,157.6100000,157.6300000,157.5000000,157.6300000,191540
GAZP,5,20180919,163000,157.6300000,157.6400000,157.3600000,157.6000000,117180
GAZP,5,20180919,163500,157.6200000,157.9200000,157.5000000,157.8600000,204730
GAZP,5,20180919,164000,157.8500000,157.9600000,157.8000000,157.9300000,111560
GAZP,5,20180919,164500,157.9300000,157.9500000,157.6100000,157.6200000,163870
GAZP,5,20180919,165000,157.7100000,157.7200000,157.4500000,157.6000000,200840
GAZP,5,20180919,165500,157.6000000,157.7000000,157.5000000,157.6200000,113630
GAZP,5,20180919,170000,157.6900000,157.6900000,157.2300000,157.3400000,303250
GAZP,5,20180919,170500,157.3400000,157.3700000,156.6500000,157.0800000,844760
GAZP,5,20180919,171000,157.0600000,157.1900000,156.8200000,157.0300000,236270
GAZP,5,20180919,171500,157.0300000,157.0600000,156.8000000,156.8700000,378940
GAZP,5,20180919,172000,156.8700000,157.0000000,156.7400000,156.9700000,294270
GAZP,5,20180919,172500,156.9700000,157.0000000,156.9000000,156.9200000,262160
GAZP,5,20180919,173000,156.9200000,157.0000000,156.7700000,156.8400000,340650
GAZP,5,20180919,173500,156.8500000,157.2000000,156.8000000,156.9900000,856860
GAZP,5,20180919,174000,156.9900000,157.0000000,156.7600000,156.8900000,314170
GAZP,5,20180919,174500,156.8900000,156.9800000,156.7700000,156.9800000,170070
GAZP,5,20180919,175000,156.9800000,156.9900000,156.7900000,156.9400000,130610
GAZP,5,20180919,175500,156.9700000,156.9900000,156.8400000,156.9800000,122930
GAZP,5,20180919,180000,156.9800000,156.9800000,156.7400000,156.7600000,196830
GAZP,5,20180919,180500,156.7900000,156.9300000,156.7500000,156.7700000,116470
GAZP,5,20180919,181000,156.8000000,156.9000000,156.7800000,156.9000000,166310
GAZP,5,20180919,181500,156.9000000,156.9100000,156.8000000,156.8800000,126910
GAZP,5,20180919,182000,156.8500000,156.8800000,156.7900000,156.7900000,95100
GAZP,5,20180919,182500,156.7900000,156.8800000,156.7700000,156.8400000,146990
GAZP,5,20180919,183000,156.8400000,156.9300000,156.7800000,156.9000000,298670
GAZP,5,20180919,183500,156.9000000,156.9500000,156.8500000,156.9500000,340560
GAZP,5,20180919,184000,156.9500000,157.0800000,156.8000000,156.8500000,523720
GAZP,5,20180919,185000,157.3900000,157.3900000,157.3900000,157.3900000,551220
GAZP,5,20180920,100500,157.1000000,157.2800000,156.5500000,156.7800000,529160
GAZP,5,20180920,101000,156.7800000,156.9700000,156.5500000,156.7600000,339900
GAZP,5,20180920,101500,156.7600000,157.0000000,156.6500000,156.9300000,242180
GAZP,5,20180920,102000,156.9800000,157.0500000,156.8100000,156.9300000,119610
GAZP,5,20180920,102500,156.8300000,156.8900000,156.6900000,156.7100000,87360
GAZP,5,20180920,103000,156.7100000,156.7800000,156.5500000,156.6700000,303900
GAZP,5,20180920,103500,156.6700000,156.9000000,156.5700000,156.7600000,189660
GAZP,5,20180920,104000,156.8200000,157.6800000,156.7000000,157.4600000,877100
GAZP,5,20180920,104500,157.4200000,157.8900000,157.3400000,157.4800000,405750
GAZP,5,20180920,105000,157.4800000,157.8100000,157.3400000,157.3800000,324330
GAZP,5,20180920,105500,157.4200000,157.6800000,157.3600000,157.3600000,220800
GAZP,5,20180920,110000,157.4500000,157.5900000,157.3500000,157.5400000,145530
GAZP,5,20180920,110500,157.5100000,157.8000000,157.3600000,157.7500000,235750
GAZP,5,20180920,111000,157.8000000,157.8600000,157.3500000,157.3500000,444400
GAZP,5,20180920,111500,157.3500000,157.4500000,157.0500000,157.0800000,221160
GAZP,5,20180920,112000,157.1200000,157.2000000,156.7800000,157.1100000,409930
GAZP,5,20180920,112500,157.1100000,157.5000000,157.1100000,157.2900000,551240
GAZP,5,20180920,113000,157.3400000,157.3500000,157.2500000,157.3400000,78850
GAZP,5,20180920,113500,157.3400000,157.3500000,157.2600000,157.3400000,94360
GAZP,5,20180920,114000,157.3400000,157.3500000,157.1200000,157.1700000,185480
GAZP,5,20180920,114500,157.1300000,157.1300000,157.0000000,157.0000000,247320
GAZP,5,20180920,115000,157.0100000,157.1000000,156.8800000,157.0700000,319210
GAZP,5,20180920,115500,157.0700000,157.2300000,157.0000000,157.2000000,179530
GAZP,5,20180920,120000,157.2200000,157.2500000,157.0600000,157.1500000,137700
GAZP,5,20180920,120500,157.2000000,157.4000000,156.7300000,157.3500000,464380
GAZP,5,20180920,121000,157.3600000,157.8000000,157.3000000,157.7900000,500870
GAZP,5,20180920,121500,157.7700000,157.7900000,157.6000000,157.6000000,84760
GAZP,5,20180920,122000,157.6100000,157.9600000,157.5700000,157.9600000,284480
GAZP,5,20180920,122500,157.9700000,158.5000000,157.9000000,158.4100000,1163130
GAZP,5,20180920,123000,158.4800000,158.5700000,158.2200000,158.2900000,839330
GAZP,5,20180920,123500,158.3300000,158.4100000,157.9100000,158.0000000,428180
GAZP,5,20180920,124000,158.0000000,158.2000000,157.8500000,158.2000000,151440
GAZP,5,20180920,124500,158.1500000,158.2000000,157.9400000,158.0700000,185520
GAZP,5,20180920,125000,158.0800000,158.1300000,157.1200000,157.2000000,641910
GAZP,5,20180920,125500,157.2000000,157.5300000,157.2000000,157.5000000,206480
GAZP,5,20180920,130000,157.5000000,157.6600000,157.5000000,157.5600000,101930
GAZP,5,20180920,130500,157.5900000,157.6900000,157.2900000,157.4200000,161710
GAZP,5,20180920,131000,157.4300000,157.4700000,157.1800000,157.3900000,142690
GAZP,5,20180920,131500,157.3700000,157.3900000,157.1500000,157.1700000,69220
GAZP,5,20180920,132000,157.1900000,157.8300000,157.1100000,157.7300000,373580
GAZP,5,20180920,132500,157.7800000,157.7800000,157.3900000,157.6500000,248410
GAZP,5,20180920,133000,157.6300000,157.7400000,157.4800000,157.7000000,152410
GAZP,5,20180920,133500,157.6500000,157.7400000,157.4200000,157.6400000,91460
GAZP,5,20180920,134000,157.6900000,158.0800000,157.6400000,158.0500000,350640
GAZP,5,20180920,134500,157.9800000,158.1900000,157.9800000,158.0000000,168280
GAZP,5,20180920,135000,158.0700000,158.1400000,157.7800000,157.7900000,112140
GAZP,5,20180920,135500,157.7900000,157.9100000,157.6100000,157.8300000,99990
GAZP,5,20180920,140000,157.8400000,158.1900000,157.6900000,158.0000000,274700
GAZP,5,20180920,140500,157.9900000,158.0000000,157.6800000,157.7200000,26850
